"No.","Time","Source","Destination","Protocol","Length","Info"
"225","0.341650000","24.6.173.220","107.22.233.219","TCP","66","10637 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"226","0.341673000","208.93.137.180","24.6.173.220","HTTP","585","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"227","0.341854000","24.6.173.220","208.93.137.180","TCP","66","10638 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"228","0.342222000","24.6.173.220","208.93.137.180","TCP","66","10639 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"229","0.342471000","24.6.173.220","208.93.137.180","TCP","66","10640 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"230","0.342589000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"231","0.342592000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"232","0.342598000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"233","0.342600000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"234","0.342823000","24.6.173.220","208.93.137.180","HTTP","402","GET /img/modules/slideshow/promo/wide/button-next.gif HTTP/1.1 "
"235","0.342824000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=26959 Win=65700 Len=0"
"236","0.343603000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"237","0.344419000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"238","0.344426000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"239","0.344429000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"240","0.344628000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=32799 Win=65700 Len=0"
"241","0.345438000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"242","0.345440000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"243","0.345509000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=35719 Win=65700 Len=0"
"244","0.346331000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"245","0.346333000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"246","0.346396000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=38639 Win=65700 Len=0"
"247","0.347153000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"248","0.347157000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"249","0.347226000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=41559 Win=65700 Len=0"
"250","0.348043000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"251","0.348046000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"252","0.348110000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=44479 Win=65700 Len=0"
"253","0.348229000","24.6.173.220","75.75.75.75","DNS","75","Standard query 0x00b7  AAAA imgs.sfgate.com"
"254","0.348883000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"255","0.348885000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"256","0.348953000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=47399 Win=65700 Len=0"
"257","0.349127000","24.6.173.220","75.75.75.75","DNS","88","Standard query 0x2b9a  AAAA us2widget.nimblecommerce.com"
"258","0.349709000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"259","0.350511000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"260","0.350514000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"261","0.350516000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"262","0.350575000","24.6.173.220","208.93.137.180","TCP","54","10617 > 80 [ACK] Seq=1289 Ack=53239 Win=65700 Len=0"
"263","0.351322000","208.93.137.180","24.6.173.220","HTTP","576","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"264","0.351323000","75.75.75.75","24.6.173.220","DNS","176","Standard query response 0x00b7  CNAME orig-10056.hearst.cotcdn.net"
"265","0.351325000","75.75.75.75","24.6.173.220","DNS","199","Standard query response 0x2b9a  CNAME www1nc-1174862120.us-east-1.elb.amazonaws.com"
"266","0.351326000","208.93.137.180","24.6.173.220","HTTP","1108","HTTP/1.1 200 OK  (PNG)"
"267","0.352223000","24.6.173.220","184.73.197.77","TCP","66","10641 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"268","0.352462000","208.93.137.180","24.6.173.220","HTTP","817","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"269","0.352643000","24.6.173.220","184.73.197.77","TCP","66","10642 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"270","0.353018000","24.6.173.220","208.93.137.190","TCP","66","10643 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"271","0.353213000","24.6.173.220","208.93.137.190","TCP","66","10644 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"272","0.356863000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"273","0.357865000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"274","0.357869000","208.93.137.180","24.6.173.220","HTTP","130","HTTP/1.1 200 OK  (text/css)"
"275","0.358083000","24.6.173.220","208.93.137.180","TCP","54","10616 > 80 [ACK] Seq=330 Ack=27817 Win=65700 Len=0"
"276","0.361736000","208.93.137.180","24.6.173.220","TCP","66","80 > 10627 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"277","0.361858000","24.6.173.220","208.93.137.180","TCP","54","10627 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"278","0.362246000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/01/46/3676557/5/square_horiz_promo.jpg HTTP/1.1 "
"279","0.362625000","208.93.137.180","24.6.173.220","TCP","66","80 > 10628 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"280","0.362626000","208.93.137.180","24.6.173.220","TCP","66","80 > 10629 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"281","0.362627000","208.93.137.180","24.6.173.220","TCP","66","80 > 10630 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"282","0.362629000","208.93.137.180","24.6.173.220","TCP","66","80 > 10640 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"283","0.362630000","208.93.137.180","24.6.173.220","TCP","66","80 > 10639 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"284","0.362632000","208.93.137.180","24.6.173.220","TCP","66","80 > 10631 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"285","0.362633000","208.93.137.180","24.6.173.220","TCP","66","80 > 10633 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"286","0.362635000","208.93.137.180","24.6.173.220","TCP","66","80 > 10632 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"287","0.362636000","208.93.137.180","24.6.173.220","TCP","66","80 > 10636 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"288","0.362638000","208.93.137.180","24.6.173.220","TCP","66","80 > 10634 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"289","0.362641000","208.93.137.180","24.6.173.220","TCP","66","80 > 10638 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"290","0.362990000","24.6.173.220","208.93.137.180","HTTP","395","GET /photos/16/02/37/3680253/3/blockstates2.jpg HTTP/1.1 "
"291","0.362994000","24.6.173.220","208.93.137.180","TCP","54","10629 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"292","0.363020000","24.6.173.220","208.93.137.180","TCP","54","10630 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"293","0.363040000","24.6.173.220","208.93.137.180","TCP","54","10640 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"294","0.363062000","24.6.173.220","208.93.137.180","TCP","54","10639 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"295","0.363081000","24.6.173.220","208.93.137.180","TCP","54","10631 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"296","0.363101000","24.6.173.220","208.93.137.180","TCP","54","10633 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"297","0.363123000","24.6.173.220","208.93.137.180","TCP","54","10632 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"298","0.363142000","24.6.173.220","208.93.137.180","TCP","54","10636 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"299","0.363163000","24.6.173.220","208.93.137.180","TCP","54","10634 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"300","0.363184000","24.6.173.220","208.93.137.180","TCP","54","10638 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"301","0.363304000","24.6.173.220","208.93.137.180","HTTP","395","GET /photos/16/01/41/3676237/5/blockstates2.jpg HTTP/1.1 "
"302","0.363866000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/02/34/3680004/3/square_horiz_promo.jpg HTTP/1.1 "
"303","0.364151000","24.6.173.220","208.93.137.180","HTTP","395","GET /photos/16/01/31/3675736/3/blockstates2.jpg HTTP/1.1 "
"304","0.364679000","24.6.173.220","208.93.137.180","HTTP","401","GET /photos/16/02/35/3680074/3/square_horiz_promo.jpg HTTP/1.1 "
"305","0.368828000","75.75.75.75","24.6.173.220","DNS","199","Standard query response 0x2b9a  CNAME www1nc-1174862120.us-east-1.elb.amazonaws.com"
"306","0.373042000","208.93.137.190","24.6.173.220","TCP","66","80 > 10644 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"307","0.373190000","24.6.173.220","208.93.137.190","TCP","54","10644 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"308","0.373581000","24.6.173.220","208.93.137.190","HTTP","385","GET /graphics/utils/hearst_logo.gif HTTP/1.1 "
"309","0.373983000","208.93.137.190","24.6.173.220","TCP","66","80 > 10643 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"310","0.373986000","208.93.137.180","24.6.173.220","HTTP","817","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"311","0.374313000","24.6.173.220","208.93.137.190","TCP","54","10643 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"312","0.375812000","75.75.75.75","24.6.173.220","DNS","176","Standard query response 0x00b7  CNAME orig-10056.hearst.cotcdn.net"
"313","0.379716000","66.109.241.50","24.6.173.220","TCP","66","80 > 10622 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1380 WS=1 SACK_PERM=1"
"314","0.379847000","24.6.173.220","66.109.241.50","TCP","54","10622 > 80 [ACK] Seq=1 Ack=1 Win=66240 Len=0"
"315","0.380407000","24.6.173.220","66.109.241.50","HTTP","373","GET /css/modal.css HTTP/1.1 "
"316","0.380634000","66.109.241.50","24.6.173.220","TCP","66","80 > 10623 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1380 WS=1 SACK_PERM=1"
"317","0.380635000","66.109.241.50","24.6.173.220","TCP","66","80 > 10624 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1380 WS=1 SACK_PERM=1"
"318","0.380637000","66.109.241.50","24.6.173.220","TCP","66","80 > 10621 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1380 WS=1 SACK_PERM=1"
"319","0.380778000","24.6.173.220","66.109.241.50","TCP","54","10623 > 80 [ACK] Seq=1 Ack=1 Win=66240 Len=0"
"320","0.380803000","24.6.173.220","66.109.241.50","TCP","54","10624 > 80 [ACK] Seq=1 Ack=1 Win=66240 Len=0"
"321","0.380823000","24.6.173.220","66.109.241.50","TCP","54","10621 > 80 [ACK] Seq=1 Ack=1 Win=66240 Len=0"
"322","0.381144000","24.6.173.220","66.109.241.50","HTTP","369","GET /js/jquery.digitaldoor.js HTTP/1.1 "
"323","0.385569000","208.93.137.180","24.6.173.220","TCP","60","80 > 10627 [ACK] Seq=1 Ack=348 Win=6912 Len=0"
"324","0.386659000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"325","0.387710000","208.93.137.180","24.6.173.220","HTTP","668","HTTP/1.1 200 OK  (JPEG JFIF image)"
"326","0.387718000","208.93.137.180","24.6.173.220","TCP","60","80 > 10628 [ACK] Seq=1 Ack=342 Win=6912 Len=0"
"327","0.387719000","208.93.137.180","24.6.173.220","TCP","60","80 > 10629 [ACK] Seq=1 Ack=342 Win=6912 Len=0"
"328","0.387723000","208.93.137.180","24.6.173.220","TCP","60","80 > 10634 [ACK] Seq=1 Ack=348 Win=6912 Len=0"
"329","0.387725000","208.93.137.180","24.6.173.220","TCP","60","80 > 10638 [ACK] Seq=1 Ack=342 Win=6912 Len=0"
"330","0.387726000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"331","0.387729000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"332","0.388053000","24.6.173.220","208.93.137.180","TCP","54","10627 > 80 [ACK] Seq=348 Ack=2075 Win=65700 Len=0"
"333","0.388080000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=2921 Win=65700 Len=0"
"334","0.388832000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"335","0.388834000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"336","0.388938000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=5841 Win=65700 Len=0"
"337","0.389742000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"338","0.389744000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"339","0.389860000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=8761 Win=65700 Len=0"
"340","0.390620000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"341","0.390623000","208.93.137.180","24.6.173.220","TCP","60","80 > 10639 [ACK] Seq=1 Ack=348 Win=6912 Len=0"
"342","0.390624000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"343","0.390737000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=11681 Win=65700 Len=0"
"344","0.391488000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"345","0.391490000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"346","0.391655000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=14601 Win=65700 Len=0"
"347","0.392412000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"348","0.392415000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"349","0.392600000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=17521 Win=65700 Len=0"
"350","0.393355000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"351","0.393357000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"352","0.393362000","208.93.137.180","24.6.173.220","HTTP","479","HTTP/1.1 200 OK  (JPEG JFIF image)"
"353","0.393694000","24.6.173.220","208.93.137.180","TCP","54","10628 > 80 [ACK] Seq=342 Ack=19406 Win=65700 Len=0"
"354","0.394507000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"355","0.394510000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"356","0.394708000","24.6.173.220","208.93.137.180","TCP","54","10638 > 80 [ACK] Seq=342 Ack=2921 Win=65700 Len=0"
"357","0.395463000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"358","0.395465000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"359","0.395553000","24.6.173.220","208.93.137.180","TCP","54","10629 > 80 [ACK] Seq=342 Ack=2921 Win=65700 Len=0"
"360","0.396338000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"361","0.396340000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"362","0.396419000","24.6.173.220","208.93.137.180","TCP","54","10638 > 80 [ACK] Seq=342 Ack=5841 Win=65700 Len=0"
"363","0.397173000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"364","0.397175000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"365","0.397255000","24.6.173.220","208.93.137.180","TCP","54","10629 > 80 [ACK] Seq=342 Ack=5841 Win=65700 Len=0"
"366","0.398033000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"367","0.398092000","24.6.173.220","208.93.137.180","TCP","54","10638 > 80 [ACK] Seq=342 Ack=8761 Win=65700 Len=0"
"368","0.398866000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"369","0.398874000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"370","0.398880000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"371","0.398998000","24.6.173.220","208.93.137.180","TCP","54","10629 > 80 [ACK] Seq=342 Ack=8761 Win=65700 Len=0"
"372","0.399815000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"373","0.399816000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"374","0.400083000","24.6.173.220","208.93.137.180","TCP","54","10638 > 80 [ACK] Seq=342 Ack=11681 Win=65700 Len=0"
"375","0.400859000","208.93.137.180","24.6.173.220","HTTP","819","HTTP/1.1 200 OK  (JPEG JFIF image)"
"376","0.400861000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"377","0.400991000","24.6.173.220","208.93.137.180","TCP","54","10639 > 80 [ACK] Seq=348 Ack=2226 Win=65700 Len=0"
"378","0.401765000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"379","0.401768000","208.93.137.180","24.6.173.220","HTTP","1320","HTTP/1.1 200 OK  (JPEG JFIF image)"
"380","0.401773000","208.93.137.180","24.6.173.220","HTTP","1455","HTTP/1.1 200 OK  (JPEG JFIF image)"
"381","0.401885000","24.6.173.220","208.93.137.180","TCP","54","10629 > 80 [ACK] Seq=342 Ack=11487 Win=65700 Len=0"
"382","0.401909000","24.6.173.220","208.93.137.180","TCP","54","10638 > 80 [ACK] Seq=342 Ack=14542 Win=65700 Len=0"
"383","0.402704000","208.93.137.180","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"384","0.402707000","208.93.137.180","24.6.173.220","HTTP","722","HTTP/1.1 200 OK  (JPEG JFIF image)"
"385","0.402708000","208.93.137.190","24.6.173.220","TCP","60","80 > 10644 [ACK] Seq=1 Ack=332 Win=6912 Len=0"
"386","0.402873000","24.6.173.220","208.93.137.180","TCP","54","10634 > 80 [ACK] Seq=348 Ack=2129 Win=65700 Len=0"
"387","0.403622000","208.93.137.190","24.6.173.220","HTTP","1139","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"388","0.436294000","24.6.173.220","208.93.137.180","HTTP","348","GET /Scripts/loadAdsMain.js HTTP/1.1 "
"389","0.438610000","107.22.233.219","24.6.173.220","TCP","66","80 > 10635 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"390","0.438735000","24.6.173.220","107.22.233.219","TCP","54","10635 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"391","0.439254000","24.6.173.220","107.22.233.219","HTTP","433","GET /analytics/v2/image.svc/AP/RWS/sfgate.com/MAI/4001083/E/prod/AT/HL HTTP/1.1 "
"392","0.439503000","107.22.233.219","24.6.173.220","TCP","66","80 > 10637 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"393","0.439634000","24.6.173.220","107.22.233.219","TCP","54","10637 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"394","0.439634000","24.6.173.220","208.93.137.180","HTTP","353","GET /favicon.ico HTTP/1.1 "
"395","0.449746000","184.73.197.77","24.6.173.220","TCP","66","80 > 10642 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"396","0.449895000","24.6.173.220","184.73.197.77","TCP","54","10642 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
